   1000     -6.15       0.005696    0.000801    0.003249    0.005653   0.000758   0.003206   0.005712   0.000818   0.003265   0.502987    0.502956    0.503357    0.549962    0.129315    0.118905    0.122375    0.145639    0.107582    0.120268    0.498801    0.005916   0.172591    0.008175   0.008173     0.008176      0          0          0
   1000     -6.1        0.006404    0.000893    0.003648    0.006360   0.000849   0.003605   0.006427   0.000916   0.003672   0.549672    0.549923    0.549965    0.602050    0.142758    0.132041    0.135613    0.161069    0.120239    0.133849    0.545100    0.006728   0.193403    0.009183   0.009181     0.009184      0          0          0
   1000     -6.05       0.007181    0.000999    0.004090    0.007129   0.000947   0.004038   0.007205   0.001023   0.004114   0.597887    0.598193    0.598373    0.655931    0.157151    0.146241    0.149877    0.177656    0.134139    0.148645    0.592776    0.007626   0.216426    0.010277   0.010275     0.010279      0          0          0
   1000     -6.         0.008018    0.001112    0.004565    0.007958   0.001052   0.004505   0.008047   0.001142   0.004594   0.647505    0.647495    0.648160    0.711590    0.172569    0.161618    0.165268    0.195484    0.149407    0.164766    0.641654    0.008614   0.241791    0.011454   0.011452     0.011457      0          0          0
   1000     -5.95       0.008912    0.001229    0.005071    0.008846   0.001163   0.005005   0.008950   0.001268   0.005109   0.698192    0.697824    0.698961    0.768829    0.189145    0.178298    0.181914    0.214623    0.166143    0.182303    0.691847    0.009697   0.269661    0.012714   0.012712     0.012717      0          0          0
   1000     -5.9        0.009868    0.001356    0.005612    0.009794   0.001281   0.005537   0.009912   0.001400   0.005656   0.749560    0.749171    0.750517    0.827342    0.207016    0.196406    0.199943    0.235154    0.184457    0.201356    0.743293    0.010879   0.300292    0.014055   0.014053     0.014059      0          0          0
   1000     -5.85       0.010882    0.001487    0.006184    0.010801   0.001406   0.006104   0.010933   0.001539   0.006236   0.801403    0.801102    0.802723    0.886866    0.226237    0.216038    0.219438    0.257210    0.204536    0.222094    0.795057    0.012165   0.334111    0.015477   0.015474     0.015481      0          0          0
   1000     -5.8        0.011938    0.001624    0.006781    0.011850   0.001535   0.006693   0.012000   0.001687   0.006844   0.853416    0.853468    0.855032    0.946138    0.247069    0.237402    0.240625    0.281271    0.226767    0.244935    0.846319    0.013488   0.370958    0.016958   0.016955     0.016962      0          0          0
   1000     -5.75       0.013053    0.001774    0.007414    0.012950   0.001671   0.007310   0.013118   0.001841   0.007479   0.906227    0.906457    0.908122    1.006431    0.269609    0.260621    0.263617    0.307425    0.251285    0.269998    0.898728    0.014948   0.411711    0.018508   0.018504     0.018513      0          0          0
   1000     -5.7        0.014211    0.001927    0.008069    0.014095   0.001811   0.007953   0.014280   0.001998   0.008139   0.959846    0.959935    0.961992    1.067892    0.294084    0.285846    0.288592    0.335850    0.278239    0.297443    0.952163    0.016515   0.456165    0.020120   0.020116     0.020126      0          0          0
   1000     -5.65       0.015411    0.002083    0.008747    0.015284   0.001955   0.008620   0.015491   0.002165   0.008828   1.014398    1.014271    1.016936    1.130287    0.320895    0.313470    0.315945    0.366751    0.307724    0.327399    1.006785    0.018173   0.504381    0.021787   0.021783     0.021794      0          0          0
   1000     -5.6        0.016651    0.002244    0.009447    0.016511   0.002104   0.009308   0.016750   0.002345   0.009548   1.070214    1.070095    1.073292    1.193350    0.350431    0.343873    0.346059    0.400344    0.339928    0.360067    1.062714    0.019939   0.556691    0.023503   0.023499     0.023511      0          0          0
   1000     -5.55       0.017918    0.002407    0.010162    0.017767   0.002255   0.010011   0.018035   0.002527   0.010281   1.127942    1.127953    1.131096    1.257280    0.382749    0.376986    0.378907    0.436841    0.375392    0.395875    1.119586    0.021874   0.613636    0.025262   0.025257     0.025271      0          0          0
